# test comment
"lm.model","lm.AIC","lm.p_value","lm.std_err","lm.t_value","lm.estimate","anova_c_0.001.model","anova_c_0.001.p_value","anova_c_0.001.estimate","anova_c_0.001.std_err","anova_c_0.001.AIC","anova_c_1.model","anova_c_1.p_value","anova_c_1.estimate","anova_c_1.std_err","anova_c_1.AIC","anova_c_100000000.model","anova_c_100000000.p_value","anova_c_100000000.estimate","anova_c_100000000.std_err","anova_c_100000000.AIC","anova_c_10000.model","anova_c_10000.p_value","anova_c_10000.estimate","anova_c_10000.std_err","anova_c_10000.AIC","tweedie.model","tweedie.AIC","tweedie.p_value","tweedie.std_err","tweedie.t_value","tweedie.estimate","tweedie.link.power","tweedie.var.power","quantile_regression.model","quantile_regression.AIC","quantile_regression.p_value","quantile_regression.estimate","quantile_regression.lower_bound","quantile_regression.upper_bound","quantile_regression.std_err"
"lm",1940.99183339607,0.894259411015959,4.33861301612911,0.133087412409534,0.577414779762947,"anova",0.187773173929178,0.854331201060638,0.646358789989656,1179.40973642975,"anova",0.340966785562432,0.177266079408489,0.185705493518685,680.532655876712,"anova",0.894259484535112,5.77413591983722e-09,4.33860712582677e-08,-5427.28100724381,"anova",0.895925512183748,5.60695175655617e-05,0.00042808272465593,-1748.50769246426,"tweedie",2541.90978854352,0.893877309802298,0.497362257028577,0.133571212776352,0.0664332798604908,0,1.5,"quantile_regression",1540.85242347948,0.0110209681881486,2.81162215449675,-1.32872141793316,3.34983513451158,1.09563738816067
"lm",1606.19533012579,0.229799691480133,1.87866883080578,-1.20458951601413,-2.26302477765116,"anova",0.155146051429425,-0.921469592106316,0.645725045774488,1179.01735058081,"anova",0.0998840903666152,-0.310477691750398,0.187809241781472,685.038546134868,"anova",0.229799699408629,-2.26302411670023e-08,1.87866831419932e-08,-5762.07707744933,"anova",0.228734406464537,-0.000226181251817614,0.00018733561719432,-2079.0735749569,"tweedie",2062.7947650912,0.23897538397944,0.24169169551799,-1.18111104345201,-0.285464730686939,0,1.5,"quantile_regression",1498.98322549622,0.704728470983617,-0.69556378712021,-4.98917554957309,0.77316887086026,1.83287630001189
"lm",1487.8491945495,0.754808822805,1.39751843640925,-0.312738057233706,-0.437057200750916,"anova",0.591910420785349,0.34164869142412,0.63628585453183,1173.12700327423,"anova",0.691917988877957,0.0691580190086191,0.174274858905428,655.12131630928,"anova",0.754809141319421,-4.37056509911024e-09,1.39751810349653e-08,-5880.42319831828,"anova",0.756364827327099,-4.3316570586623e-05,0.000139421560919013,-2197.23341366902,"tweedie",1797.08357107827,0.752728614368948,0.215052870151544,-0.315481165232136,-0.0678451300619245,0,1.5,"quantile_regression",1404.61351552664,0.93608646284984,0.12108408308235,-2.115545624941,3.93607538998836,1.50805484571349
"lm",1670.19211574566,0.896551749101911,2.20462057965141,0.130185604159952,0.287009862105383,"anova",0.648788033233665,-0.294908967604945,0.646529350689558,1179.51527422255,"anova",0.6534888012117,-0.0811772415392628,0.180553318410233,669.278286406955,"anova",0.89655182700394,2.87009478667801e-09,2.20461930399032e-08,-5698.08041328762,"anova",0.899114717433502,2.7830872227245e-05,0.00021923996209502,-2016.1675370748,"tweedie",2094.50025350932,0.89598962817231,0.328334180381576,0.130897074822501,0.0429779837761919,0,1.5,"quantile_regression",1439.58385890894,0.0647701273906873,-2.11392641756339,-3.3394305861963,1.79769313486232e+308,1.13824290433121
"lm",1821.09694358323,0.169567923344188,3.21496827864043,-1.37861874135,-4.43221552177943,"anova",0.602248521729834,-0.341170718578064,0.653574236214371,1183.85028540083,"anova",0.306064514394191,-0.195474016227104,0.190489332765424,690.706314410702,"anova",0.169567912411944,-4.43221215646026e-08,3.21496575479178e-08,-5547.1756680101,"anova",0.168957220637404,-0.000440411017070629,0.000318998769993328,-1866.15937720606,"tweedie",2356.88552235417,0.150636604017522,0.353521826167622,-1.44287213993564,-0.510086793836431,0,1.5,"quantile_regression",1549.02192482145,0.874969731003887,-0.2347352421197,-3.32135308228432,1.79769313486232e+308,1.48988276932356
"lm",1784.77143956873,0.91788212609632,2.93586970373259,-0.103233512708483,-0.30308014237073,"anova",0.3027218012235,0.66671284722764,0.645223904928575,1178.70679399633,"anova",0.630057788531833,0.0934650435999225,0.193751849298143,697.499120784949,"anova",0.917882346912402,-3.03079153688014e-09,2.93586804941869e-08,-5583.50108340565,"anova",0.918707440778728,-2.9833703594071e-05,0.000291936840326982,-1901.61928454013,"tweedie",2346.09022998007,0.91779674731581,0.303433029685042,-0.103341230256852,-0.0313571425882161,0,1.5,"quantile_regression",1574.82227516415,0.999165668478888,0.00195034512736036,-1.79841755783571,3.63665527926431,1.86279237053518
"lm",1682.09294944851,0.332764511003771,2.27119813637365,0.970936462843774,2.205189084948,"anova",0.177069947770166,0.883565133617768,0.652241724622235,1183.03393020553,"anova",0.0962747036234436,0.317282756004069,0.18986059063089,689.383863333811,"anova",0.332764291187974,2.20518923130168e-08,2.27119725200062e-08,-5686.17950388691,"anova",0.331879024349353,0.000220094676482985,0.000226267114411936,-2003.54778657737,"tweedie",2229.23737728753,0.335202909863589,0.288843357031448,0.966039399283689,0.279034063113744,0,1.5,"quantile_regression",1505.82159262104,0.00912307256725087,3.19556092126518,-1.94541998125998,5.0353968509504,1.21350982277884
"lm",2033.7160014281,0.855211126739428,5.47047328019323,0.182711766494382,0.99951983658442,"anova",0.941027259712529,0.0489710175672093,0.661120357072164,1188.44219824113,"anova",0.952647164750356,-0.0116964926010964,0.196718069395586,703.576469159376,"anova",0.855211228823893,9.99517456275556e-09,5.4704641529362e-08,-5334.55696353676,"anova",0.856884195973058,9.7174693239565e-05,0.000538133979967188,-1656.99125096716,"tweedie",2836.21814618715,0.854504859917343,0.526615046361331,0.183613126408556,0.0966934350761906,0,1.5,"quantile_regression",1615.86214629808,1,0,-2.36030372570291,2.39881350131953,1.32220149453132
"lm",1636.5037465517,0.0690457896033971,2.02654930798139,1.82805750812107,3.70464867803294,"anova",0.051962912251258,1.275745975982,0.652477830251844,1183.17870040158,"anova",0.0415071601665986,0.385991781795613,0.188125237621213,685.710995045997,"anova",0.0690457496948463,3.70464769193834e-08,2.02654847500966e-08,-5731.76871544112,"anova",0.0689141788688788,0.000369140785899268,0.000201834128831116,-2049.25578971809,"tweedie",2062.10596420576,0.055711572777742,0.242914770620972,1.92460973733365,0.467516132879293,0,1.5,"quantile_regression",1497.65226317174,0.00636225658502143,4.37609009102934,0.540149338650219,6.166692766506,1.58675460704645
"lm",2029.69731124843,0.991722478733621,5.4157881005409,0.0103876292989401,0.0562571991500299,"anova",0.0580895080902133,-1.27115279425557,0.666897159687783,1191.92217586455,"anova",0.0634959358195638,-0.381914981012401,0.204651479231753,719.391208010984,"anova",0.991723857448442,5.62477160399087e-10,5.41577726869658e-08,-5338.57578635311,"anova",0.9936554151476,-4.22840841832374e-06,0.000531081067312984,-1662.2684044975,"tweedie",2879.04919813184,0.991711527040468,0.483422630366226,0.0104013732985836,0.0050282592394223,0,1.5,"quantile_regression",1644.92066859847,0.0801525762745934,-2.39622148518502,-4.62444739919289,1.79769313486232e+308,1.36240171238411
"lm",1949.53470412218,0.457914030993441,4.43227010702353,0.743742331016717,3.2964669010934,"anova",0.970801160244241,-0.0234853809747268,0.640805189921232,1175.95803354369,"anova",0.936577051348185,-0.0144854000839594,0.18180849798452,672.049405300003,"anova",0.457914293587749,3.29645856138381e-08,4.43226148594433e-08,-5418.73837148785,"anova",0.461118697349898,0.00032111494605971,0.000434853125774489,-1742.23094311807,"tweedie",2307.58320327239,0.406192820292033,0.466396806846683,0.832387988380708,0.388223099838296,0,1.5,"quantile_regression",1527.52597917498,0.696542231863006,-0.53017438552268,-2.26061844255947,1.30064576800307,1.35747163850262
"lm",1790.35207407195,0.357729349999242,2.97711680534557,0.921848776212677,2.74445148365001,"anova",0.97356124538305,0.0217647009613037,0.655878386999333,1185.25799003846,"anova",0.698794094967591,0.0742016388828762,0.191482608463935,692.78663043428,"anova",0.357729352642377,2.74444957794181e-08,2.97711475448119e-08,-5577.9204990595,"anova",0.358629460854064,0.000272061766190577,0.000295680600016706,-1896.5223488975,"tweedie",2345.03889874489,0.337084659877564,0.342892386445162,0.962276045412905,0.329957129630644,0,1.5,"quantile_regression",1531.76685147963,0.532829210629291,0.899360247304912,-2.18134845591218,2.61128576419891,1.43946353673787
"lm",1860.34504604145,0.674224542454806,3.54641681941967,-0.420982387440268,-1.49297901949762,"anova",0.65959176170013,-0.293024426480841,0.664241100421052,1190.32591024963,"anova",0.66557455654379,-0.086931724385051,0.200822691675221,711.83679071736,"anova",0.674224867441581,-1.49297614706569e-08,3.546413751694e-08,-5507.92759754812,"anova",0.676843102354475,-0.000146771044487928,0.000351637414693633,-1827.19404686237,"tweedie",2484.35366520225,0.668984267475666,0.329433930571422,-0.428181650570742,-0.141057564146079,0,1.5,"quantile_regression",1615.36117287791,0.650378790844342,-0.84624925395104,-5.72217362456308,1.76420719968606,1.86428640311405
"lm",1677.86109992845,0.61208452524529,2.2472963732862,-0.507906112390804,-1.14141556434575,"anova",0.41667585375235,-0.524873754974793,0.644881580631684,1178.49451721199,"anova",0.709563052845455,-0.069203876929952,0.185543628602599,680.183855210642,"anova",0.612084893074572,-1.14141366655105e-08,2.24729496162756e-08,-5690.41144891603,"anova",0.614398673931203,-0.000112705783014943,0.000223355271568414,-2008.72881607055,"tweedie",2047.46629575289,0.60292063225403,0.269510280214456,-0.521040730629899,-0.140425833315209,0,1.5,"quantile_regression",1499.52129855991,0.929813293758171,-0.16174989060161,-3.7303628426897,2.96354962568736,1.83406755076791
"lm",1589.93934355051,0.305522905419213,1.80385039911924,-1.02732059172043,-1.85313265939831,"anova",0.809758044327483,-0.155072451622875,0.64329396964394,1177.50855731469,"anova",0.65055797729438,-0.0808628207197158,0.178238642153684,664.117171056494,"anova",0.305523053346866,-1.85313132929122e-08,1.80384965757234e-08,-5778.33311846692,"anova",0.306043613697602,-0.000184352769475984,0.000179643899690756,-2095.8436534492,"tweedie",1943.88803095838,0.284953884570255,0.266140148687868,-1.07215853330952,-0.285344431471963,0,1.5,"quantile_regression",1424.59218448413,0.957066125567059,-0.0733003598160602,-1.79769313486232e+308,1.79769313486232e+308,1.35983558137934
"lm",1958.92698485587,0.553235395238181,4.53757439091088,0.593932224718206,2.69501165281806,"anova",0.586399758911106,0.354599175256784,0.650697900218178,1182.08602741888,"anova",0.662838281874198,0.0830094666505724,0.190103647537627,689.895610315182,"anova",0.553235559276503,2.69500645618698e-08,4.53756751878068e-08,-5409.34591852322,"anova",0.555336575280885,0.000264114434364755,0.000447054884115446,-1731.16172785597,"tweedie",2498.59279389245,0.536887724766845,0.44560638379701,0.618604818486557,0.2756542561652,0,1.5,"quantile_regression",1584.16439465863,0.442444653032174,1.19656878841122,-1.28604476291681,4.12545231898568,1.55476002461668
"lm",1771.88489631777,0.838310469324718,2.84279400406306,0.204323635326477,0.580850005394477,"anova",0.177927928359435,-0.875486078363517,0.647564309345626,1180.15507884176,"anova",0.278721614274162,-0.201514877897269,0.18552687095412,680.14772698485,"anova",0.838310898802,5.80847854935415e-09,2.84279113676091e-08,-5596.38780471184,"anova",0.844122767621146,5.54199899377121e-05,0.000281490075051407,-1916.19540015213,"tweedie",2262.06315674725,0.835093794463623,0.400526882101795,0.208447561225066,0.0834888517791987,0,1.5,"quantile_regression",1457.40286114494,1,0,-2.48813165579611,0,1.235105017393
"lm",1772.7297838482,0.881345785619965,2.84880495306212,0.14945620623472,0.425771580587343,"anova",0.4425610440425,0.507207013412053,0.65920713210398,1187.28295475163,"anova",0.587562950807318,0.107212907411288,0.197351574127323,704.862546963918,"anova",0.881345547490819,4.25772177918667e-09,2.8488031894745e-08,-5595.54276135772,"anova",0.880162379561505,4.27402368597444e-05,0.000283126316049455,-1913.877018179,"tweedie",2340.88663735442,0.881495788558773,0.300572508282681,0.149265845871815,0.0448652096946275,0,1.5,"quantile_regression",1572.29639924565,0.913915936027835,0.19483201783178,-0.742914465680949,3.46985212553245,1.80002142833981
